hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,acceptance_low,acceptance_medium,acceptance_high
891f2a66e13ffff,9,10,7,0.3926,0.5781,0.7769
891f2a66e17ffff,9,10,7,0.2539,0.4381,0.6339
891f2a66e1bffff,9,10,7,0.4929,0.6729,0.876
891f2a66e23ffff,9,10,7,0.3853,0.5687,0.7731
891f2a66e27ffff,9,10,7,0.476,0.6491,0.852
891f2a66e2bffff,9,10,7,0.3747,0.5521,0.7529
891f2a66e2fffff,9,10,7,0.3247,0.5077,0.7109
891f2a66e33ffff,9,10,7,0.4637,0.6386,0.8236
891f2a66e37ffff,9,10,7,0.3976,0.5807,0.7756
891f2a66e3bffff,9,10,7,0.2719,0.455,0.6514
891f2a66e43ffff,9,10,7,0.4031,0.5787,0.7763
891f2a66e47ffff,9,10,7,0.5196,0.6971,0.8874
891f2a66e4bffff,9,10,7,0.4689,0.6454,0.8456
891f2a66e4fffff,9,10,7,0.4343,0.6069,0.8083
891f2a66e53ffff,9,10,7,0.5526,0.7253,0.9126
891f2a66e57ffff,9,10,7,0.488,0.6697,0.8693
891f2a66e5bffff,9,10,7,0.4717,0.6399,0.8349
891f2a66e63ffff,9,10,7,0.4284,0.6119,0.82
891f2a66e67ffff,9,10,7,0.4239,0.6013,0.8006
891f2a66e6bffff,9,10,7,0.428,0.601,0.8134
891f2a66e6fffff,9,10,7,0.418,0.6109,0.8044
891f2a66e73ffff,9,10,7,0.3451,0.5287,0.7377
891f2a66e77ffff,9,10,7,0.3627,0.5287,0.7237
891f2a66e7bffff,9,10,7,0.5334,0.7261,0.9236
891f2a66e83ffff,9,10,7,0.4516,0.6321,0.8299
891f2a66e87ffff,9,10,7,0.3834,0.571,0.765
891f2a66e8bffff,9,10,7,0.4149,0.6063,0.814
891f2a66e8fffff,9,10,7,0.4027,0.5696,0.7733
891f2a66e93ffff,9,10,7,0.521,0.6904,0.8879
891f2a66e97ffff,9,10,7,0.4534,0.6233,0.8173
891f2a66e9bffff,9,10,7,0.4224,0.6074,0.804
891f2a66ea3ffff,9,10,7,0.4364,0.6184,0.8091
891f2a66ea7ffff,9,10,7,0.328,0.5159,0.7196
891f2a66eabffff,9,10,7,0.3296,0.5011,0.6974
891f2a66eafffff,9,10,7,0.3657,0.5391,0.7354
891f2a66eb3ffff,9,10,7,0.3879,0.5684,0.7637
891f2a66eb7ffff,9,10,7,0.4227,0.6037,0.7991
891f2a66ebbffff,9,10,7,0.4201,0.599,0.7901
891f2a66ec3ffff,9,10,7,0.3736,0.5581,0.7603
891f2a66ec7ffff,9,10,7,0.4941,0.68,0.8396
891f2a66ecbffff,9,10,7,0.493,0.6671,0.8591
891f2a66ecfffff,9,10,7,0.4797,0.6517,0.8501
891f2a66ed3ffff,9,10,7,0.3834,0.5673,0.7729
891f2a66ed7ffff,9,10,7,0.4287,0.5997,0.8047
891f2a66edbffff,9,10,7,0.3869,0.566,0.773
891f2a67003ffff,9,10,7,0.2093,0.3931,0.5951
891f2a67007ffff,9,10,7,0.1946,0.3659,0.561
891f2a6700bffff,9,10,7,0.1923,0.3873,0.5916
891f2a6700fffff,9,10,7,0.205,0.3904,0.5914
891f2a67013ffff,9,10,7,0.1916,0.3757,0.5743
891f2a67017ffff,9,10,7,0.1947,0.3636,0.5501
891f2a6701bffff,9,10,7,0.1429,0.3129,0.5049
891f2a67023ffff,9,10,7,0.3169,0.4911,0.688
891f2a67027ffff,9,10,7,0.232,0.4149,0.6146
891f2a6702bffff,9,10,7,0.2483,0.424,0.6191
891f2a6702fffff,9,10,7,0.2914,0.4703,0.6624
891f2a67033ffff,9,10,7,0.2467,0.4141,0.6211
891f2a67037ffff,9,10,7,0.2739,0.4461,0.6487
891f2a6703bffff,9,10,7,0.2024,0.3819,0.5779
891f2a67043ffff,9,10,7,0.1883,0.3657,0.5609
891f2a67047ffff,9,10,7,0.105,0.2597,0.4617
891f2a6704bffff,9,10,7,0.1656,0.3459,0.5313
891f2a6704fffff,9,10,7,0.2233,0.3976,0.591
891f2a67053ffff,9,10,7,0.1209,0.2831,0.4696
891f2a67057ffff,9,10,7,0.1291,0.3049,0.5017
891f2a6705bffff,9,10,7,0.14,0.3231,0.5256
891f2a67063ffff,9,10,7,0.2089,0.394,0.5983
891f2a67067ffff,9,10,7,0.221,0.4036,0.6044
891f2a6706bffff,9,10,7,0.3456,0.5186,0.716
891f2a6706fffff,9,10,7,0.3036,0.4841,0.6904
891f2a67073ffff,9,10,7,0.2226,0.4027,0.6026
891f2a67077ffff,9,10,7,0.2069,0.3871,0.5813
891f2a6707bffff,9,10,7,0.2999,0.4743,0.6801
891f2a67083ffff,9,10,7,0.1667,0.3403,0.5283
891f2a67087ffff,9,10,7,0.2663,0.4499,0.6579
891f2a6708bffff,9,10,7,0.1876,0.3696,0.5823
891f2a6708fffff,9,10,7,0.1759,0.3589,0.565
891f2a67093ffff,9,10,7,0.2157,0.3937,0.5956
891f2a67097ffff,9,10,7,0.1769,0.3503,0.5657
891f2a6709bffff,9,10,7,0.2011,0.3811,0.5753
891f2a670a3ffff,9,10,7,0.2736,0.4624,0.6616
891f2a670a7ffff,9,10,7,0.2981,0.4757,0.6737
891f2a670abffff,9,10,7,0.3341,0.5123,0.7179
891f2a670afffff,9,10,7,0.3159,0.4949,0.6937
891f2a670b3ffff,9,10,7,0.2657,0.4411,0.6404
891f2a670b7ffff,9,10,7,0.2614,0.4331,0.6301
891f2a670bbffff,9,10,7,0.2213,0.4061,0.6106
891f2a670c3ffff,9,10,7,0.2161,0.3979,0.6063
891f2a670c7ffff,9,10,7,0.2234,0.3966,0.5971
891f2a670cbffff,9,10,7,0.1977,0.3687,0.5639
891f2a670cfffff,9,10,7,0.2084,0.3856,0.5936
891f2a670d3ffff,9,10,7,0.2239,0.407,0.6154
891f2a670d7ffff,9,10,7,0.1837,0.3666,0.5801
891f2a670dbffff,9,10,7,0.157,0.3303,0.5379
891f2a67103ffff,9,10,7,0.2474,0.4296,0.6279
891f2a67107ffff,9,10,7,0.3009,0.4733,0.6701
891f2a6710bffff,9,10,7,0.2169,0.3784,0.5954
891f2a6710fffff,9,10,7,0.2846,0.4536,0.6457
891f2a67113ffff,9,10,7,0.267,0.4359,0.634
891f2a67117ffff,9,10,7,0.3297,0.5031,0.6999
891f2a6711bffff,9,10,7,0.2031,0.3841,0.5931
891f2a67123ffff,9,10,7,0.2357,0.4111,0.6146
891f2a67127ffff,9,10,7,0.2154,0.3914,0.5963
891f2a6712bffff,9,10,7,0.2456,0.4303,0.6243
891f2a6712fffff,9,10,7,0.3193,0.5039,0.707
891f2a67133ffff,9,10,7,0.2267,0.409,0.6173
891f2a67137ffff,9,10,7,0.3349,0.5109,0.7174
891f2a6713bffff,9,10,7,0.2967,0.4744,0.6809
891f2a67143ffff,9,10,7,0.1906,0.3669,0.5696
891f2a67147ffff,9,10,7,0.22,0.4057,0.6074
891f2a6714bffff,9,10,7,0.2029,0.3837,0.5823
891f2a6714fffff,9,10,7,0.237,0.4226,0.6109
891f2a67153ffff,9,10,7,0.257,0.4243,0.6269
891f2a67157ffff,9,10,7,0.1967,0.365,0.581
891f2a6715bffff,9,10,7,0.2877,0.4676,0.672
891f2a67163ffff,9,10,7,0.2869,0.4636,0.6636
891f2a67167ffff,9,10,7,0.3496,0.529,0.728
891f2a6716bffff,9,10,7,0.2334,0.408,0.6044
891f2a6716fffff,9,10,7,0.1893,0.3666,0.559
891f2a67173ffff,9,10,7,0.2653,0.4344,0.6366
891f2a67177ffff,9,10,7,0.2934,0.4631,0.665
891f2a6717bffff,9,10,7,0.2361,0.4157,0.6086
891f2a67183ffff,9,10,7,0.2911,0.4667,0.6663
891f2a67187ffff,9,10,7,0.442,0.6244,0.8154
891f2a6718bffff,9,10,7,0.2713,0.4357,0.6363
891f2a6718fffff,9,10,7,0.328,0.5146,0.7063
891f2a67193ffff,9,10,7,0.4344,0.6137,0.8076
891f2a67197ffff,9,10,7,0.441,0.6136,0.8207
891f2a6719bffff,9,10,7,0.3247,0.4986,0.7031
891f2a671a3ffff,9,10,7,0.3434,0.5171,0.718
891f2a671a7ffff,9,10,7,0.3723,0.5483,0.7511
891f2a671abffff,9,10,7,0.2681,0.4589,0.6527
891f2a671afffff,9,10,7,0.2996,0.4836,0.6731
891f2a671b3ffff,9,10,7,0.4569,0.6369,0.827
891f2a671b7ffff,9,10,7,0.4551,0.6266,0.8204
891f2a671bbffff,9,10,7,0.3667,0.5399,0.7349
891f2a671c3ffff,9,10,7,0.2517,0.4314,0.6269
891f2a671c7ffff,9,10,7,0.2296,0.4247,0.6321
891f2a671cbffff,9,10,7,0.238,0.4201,0.6269
891f2a671cfffff,9,10,7,0.2793,0.4501,0.6461
891f2a671d3ffff,9,10,7,0.174,0.3436,0.5391
891f2a671d7ffff,9,10,7,0.2371,0.414,0.6114
891f2a671dbffff,9,10,7,0.25,0.4456,0.6503
891f2a67203ffff,9,10,7,0.1806,0.3701,0.5659
891f2a67207ffff,9,10,7,0.3304,0.5121,0.7067
891f2a6720bffff,9,10,7,0.3083,0.4791,0.6697
891f2a6720fffff,9,10,7,0.3471,0.5364,0.7477
891f2a67213ffff,9,10,7,0.1997,0.3759,0.5856
891f2a67217ffff,9,10,7,0.2026,0.3877,0.5923
891f2a6721bffff,9,10,7,0.2284,0.4073,0.6093
891f2a67223ffff,9,10,7,0.4051,0.5913,0.7836
891f2a67227ffff,9,10,7,0.3933,0.5831,0.7807
891f2a6722bffff,9,10,7,0.3777,0.5524,0.7596
891f2a6722fffff,9,10,7,0.3666,0.5529,0.7594
891f2a67233ffff,9,10,7,0.3909,0.5744,0.7831
891f2a67237ffff,9,10,7,0.4956,0.6761,0.8844
891f2a6723bffff,9,10,7,0.3901,0.571,0.7686
891f2a67243ffff,9,10,7,0.2531,0.4329,0.6311
891f2a67247ffff,9,10,7,0.3627,0.5521,0.7521
891f2a6724bffff,9,10,7,0.2563,0.4401,0.6467
891f2a6724fffff,9,10,7,0.3469,0.5223,0.7156
891f2a67253ffff,9,10,7,0.2026,0.376,0.5866
891f2a67257ffff,9,10,7,0.2737,0.4477,0.6483
891f2a6725bffff,9,10,7,0.2727,0.4481,0.6469
891f2a67263ffff,9,10,7,0.3529,0.532,0.7394
891f2a67267ffff,9,10,7,0.3209,0.5006,0.6966
891f2a6726bffff,9,10,7,0.4221,0.597,0.8027
891f2a6726fffff,9,10,7,0.3083,0.4926,0.6963
891f2a67273ffff,9,10,7,0.3923,0.5613,0.7621
891f2a67277ffff,9,10,7,0.258,0.446,0.647
891f2a6727bffff,9,10,7,0.4187,0.6077,0.8037
891f2a67283ffff,9,10,7,0.165,0.3396,0.5306
891f2a67287ffff,9,10,7,0.167,0.3431,0.5466
891f2a6728bffff,9,10,7,0.1336,0.3111,0.5051
891f2a6728fffff,9,10,7,0.132,0.307,0.5103
891f2a67293ffff,9,10,7,0.0953,0.2817,0.483
891f2a67297ffff,9,10,7,0.0786,0.2483,0.4586
891f2a6729bffff,9,10,7,0.1181,0.296,0.4974
891f2a672a3ffff,9,10,7,0.3906,0.558,0.7644
891f2a672a7ffff,9,10,7,0.4499,0.6329,0.83
891f2a672abffff,9,10,7,0.229,0.4101,0.6139
891f2a672afffff,9,10,7,0.4319,0.6174,0.8119
891f2a672b3ffff,9,10,7,0.251,0.4339,0.635
891f2a672b7ffff,9,10,7,0.2914,0.4747,0.6727
891f2a672bbffff,9,10,7,0.1874,0.3547,0.5499
891f2a672c3ffff,9,10,7,0.3301,0.5136,0.7096
891f2a672c7ffff,9,10,7,0.1686,0.3414,0.5527
891f2a672cbffff,9,10,7,0.1937,0.3806,0.577
891f2a672cfffff,9,10,7,0.2267,0.4136,0.615
891f2a672d3ffff,9,10,7,0.1504,0.3167,0.5271
891f2a672d7ffff,9,10,7,0.1746,0.3553,0.5566
891f2a672dbffff,9,10,7,0.2599,0.4399,0.6361
891f2a67303ffff,9,10,7,0.22,0.3944,0.5869
891f2a67307ffff,9,10,7,0.2806,0.4677,0.6773
891f2a6730bffff,9,10,7,0.3071,0.4824,0.6787
891f2a6730fffff,9,10,7,0.2546,0.4313,0.6289
891f2a67313ffff,9,10,7,0.2489,0.4297,0.6319
891f2a67317ffff,9,10,7,0.2444,0.424,0.6226
891f2a6731bffff,9,10,7,0.1549,0.3331,0.5407
891f2a67323ffff,9,10,7,0.4044,0.5929,0.7891
891f2a67327ffff,9,10,7,0.255,0.4321,0.6447
891f2a6732bffff,9,10,7,0.2456,0.4279,0.6313
891f2a6732fffff,9,10,7,0.3297,0.5103,0.7024
891f2a67333ffff,9,10,7,0.3254,0.5057,0.6949
891f2a67337ffff,9,10,7,0.2844,0.457,0.6481
891f2a6733bffff,9,10,7,0.2453,0.4293,0.635
891f2a67343ffff,9,10,7,0.2603,0.4493,0.656
891f2a67347ffff,9,10,7,0.2611,0.4323,0.6487
891f2a6734bffff,9,10,7,0.2627,0.447,0.6331
891f2a6734fffff,9,10,7,0.265,0.445,0.648
891f2a67353ffff,9,10,7,0.3291,0.509,0.7066
891f2a67357ffff,9,10,7,0.2334,0.4106,0.6226
891f2a6735bffff,9,10,7,0.332,0.5189,0.7139
891f2a67363ffff,9,10,7,0.2774,0.4571,0.6497
891f2a67367ffff,9,10,7,0.2829,0.4666,0.6673
891f2a6736bffff,9,10,7,0.3143,0.4816,0.6809
891f2a6736fffff,9,10,7,0.2844,0.4566,0.6611
891f2a67373ffff,9,10,7,0.282,0.456,0.6591
891f2a67377ffff,9,10,7,0.2814,0.47,0.6666
891f2a6737bffff,9,10,7,0.3224,0.5104,0.7134
891f2a67383ffff,9,10,7,0.1889,0.3716,0.5727
891f2a67387ffff,9,10,7,0.1644,0.3473,0.5631
891f2a6738bffff,9,10,7,0.2809,0.4556,0.6526
891f2a6738fffff,9,10,7,0.2193,0.4109,0.6089
891f2a67393ffff,9,10,7,0.2286,0.4109,0.601
891f2a67397ffff,9,10,7,0.2343,0.416,0.6137
891f2a6739bffff,9,10,7,0.3309,0.5043,0.6963
891f2a673a3ffff,9,10,7,0.2757,0.457,0.6544
891f2a673a7ffff,9,10,7,0.2443,0.4314,0.6294
891f2a673abffff,9,10,7,0.259,0.429,0.6181
891f2a673afffff,9,10,7,0.3121,0.4844,0.6919
891f2a673b3ffff,9,10,7,0.2654,0.4416,0.6386
891f2a673b7ffff,9,10,7,0.3129,0.4927,0.6913
891f2a673bbffff,9,10,7,0.2999,0.4756,0.6694
891f2a673c3ffff,9,10,7,0.3884,0.5699,0.7683
891f2a673c7ffff,9,10,7,0.2684,0.4459,0.6379
891f2a673cbffff,9,10,7,0.4801,0.6614,0.8407
891f2a673cfffff,9,10,7,0.2887,0.4647,0.6663
891f2a673d3ffff,9,10,7,0.3599,0.5534,0.7591
891f2a673d7ffff,9,10,7,0.3144,0.4871,0.696
891f2a673dbffff,9,10,7,0.4453,0.6197,0.8223
891f2a67403ffff,9,10,7,0.2696,0.447,0.6519
891f2a67407ffff,9,10,7,0.2404,0.4219,0.6196
891f2a6740bffff,9,10,7,0.2287,0.4103,0.6109
891f2a6740fffff,9,10,7,0.2043,0.3831,0.5857
891f2a67413ffff,9,10,7,0.2793,0.4633,0.6509
891f2a67417ffff,9,10,7,0.2797,0.4504,0.6387
891f2a6741bffff,9,10,7,0.214,0.3834,0.5893
891f2a67423ffff,9,10,7,0.3554,0.546,0.7534
891f2a67427ffff,9,10,7,0.2676,0.4359,0.6349
891f2a6742bffff,9,10,7,0.203,0.3967,0.5969
891f2a6742fffff,9,10,7,0.2654,0.4237,0.6283
891f2a67433ffff,9,10,7,0.321,0.4929,0.6937
891f2a67437ffff,9,10,7,0.4377,0.6189,0.8073
891f2a6743bffff,9,10,7,0.2344,0.4194,0.6274
891f2a67443ffff,9,10,7,0.195,0.3734,0.568
891f2a67447ffff,9,10,7,0.2363,0.3963,0.5889
891f2a6744bffff,9,10,7,0.2387,0.4256,0.6181
891f2a6744fffff,9,10,7,0.1964,0.3706,0.5687
891f2a67453ffff,9,10,7,0.2431,0.4269,0.626
891f2a67457ffff,9,10,7,0.1413,0.3161,0.5137
891f2a6745bffff,9,10,7,0.183,0.3659,0.5537
891f2a67463ffff,9,10,7,0.2189,0.3861,0.584
891f2a67467ffff,9,10,7,0.2434,0.4349,0.6297
891f2a6746bffff,9,10,7,0.2249,0.3893,0.5869
891f2a6746fffff,9,10,7,0.2004,0.368,0.5674
891f2a67473ffff,9,10,7,0.2937,0.4696,0.6569
891f2a67477ffff,9,10,7,0.2793,0.4591,0.6623
891f2a6747bffff,9,10,7,0.1647,0.347,0.5434
891f2a67483ffff,9,10,7,0.3463,0.5243,0.7253
891f2a67487ffff,9,10,7,0.3429,0.522,0.714
891f2a6748bffff,9,10,7,0.248,0.4319,0.6253
891f2a6748fffff,9,10,7,0.3,0.4744,0.6797
891f2a67493ffff,9,10,7,0.3147,0.4954,0.6866
891f2a67497ffff,9,10,7,0.404,0.5753,0.7791
891f2a6749bffff,9,10,7,0.2987,0.4781,0.6834
891f2a674a3ffff,9,10,7,0.468,0.6501,0.8381
891f2a674a7ffff,9,10,7,0.4334,0.6153,0.8164
891f2a674abffff,9,10,7,0.3491,0.5223,0.7176
891f2a674afffff,9,10,7,0.36,0.5447,0.7527
891f2a674b3ffff,9,10,7,0.4041,0.5713,0.7757
891f2a674b7ffff,9,10,7,0.4041,0.5936,0.787
891f2a674bbffff,9,10,7,0.437,0.6101,0.8176
891f2a674c3ffff,9,10,7,0.258,0.4373,0.6431
891f2a674c7ffff,9,10,7,0.2437,0.4196,0.6321
891f2a674cbffff,9,10,7,0.1821,0.3401,0.536
891f2a674cfffff,9,10,7,0.1719,0.348,0.5461
891f2a674d3ffff,9,10,7,0.246,0.4109,0.6117
891f2a674d7ffff,9,10,7,0.3049,0.4827,0.6814
891f2a674dbffff,9,10,7,0.2766,0.4547,0.6346
891f2a67503ffff,9,10,7,0.3099,0.4853,0.6931
891f2a67507ffff,9,10,7,0.4171,0.5859,0.7701
891f2a6750bffff,9,10,7,0.4126,0.5819,0.7757
891f2a6750fffff,9,10,7,0.417,0.6033,0.8097
891f2a67513ffff,9,10,7,0.5049,0.6824,0.8803
891f2a67517ffff,9,10,7,0.4209,0.5914,0.7849
891f2a6751bffff,9,10,7,0.4431,0.6231,0.8249
891f2a67523ffff,9,10,7,0.4699,0.6476,0.8303
891f2a67527ffff,9,10,7,0.4544,0.632,0.8329
891f2a6752bffff,9,10,7,0.5286,0.7003,0.89
891f2a6752fffff,9,10,7,0.4547,0.6317,0.8276
891f2a67533ffff,9,10,7,0.452,0.6287,0.8384
891f2a67537ffff,9,10,7,0.4593,0.6264,0.835
891f2a6753bffff,9,10,7,0.4816,0.6501,0.8461
891f2a67543ffff,9,10,7,0.3493,0.5357,0.7254
891f2a67547ffff,9,10,7,0.3649,0.5441,0.7404
891f2a6754bffff,9,10,7,0.2591,0.4304,0.6349
891f2a6754fffff,9,10,7,0.2747,0.4506,0.648
891f2a67553ffff,9,10,7,0.3939,0.5774,0.7734
891f2a67557ffff,9,10,7,0.3941,0.5754,0.7876
891f2a6755bffff,9,10,7,0.2771,0.4504,0.6587
891f2a67563ffff,9,10,7,0.3501,0.5384,0.7367
891f2a67567ffff,9,10,7,0.4149,0.6064,0.8136
891f2a6756bffff,9,10,7,0.233,0.4186,0.6166
891f2a6756fffff,9,10,7,0.309,0.4873,0.68
891f2a67573ffff,9,10,7,0.3576,0.5317,0.7264
891f2a67577ffff,9,10,7,0.3987,0.5679,0.7534
891f2a6757bffff,9,10,7,0.3619,0.542,0.74
891f2a67583ffff,9,10,7,0.4623,0.6371,0.8397
891f2a67587ffff,9,10,7,0.4197,0.5987,0.7967
891f2a6758bffff,9,10,7,0.4734,0.6496,0.8477
891f2a6758fffff,9,10,7,0.4319,0.6047,0.8069
891f2a67593ffff,9,10,7,0.43,0.612,0.8094
891f2a67597ffff,9,10,7,0.4371,0.6179,0.8189
891f2a6759bffff,9,10,7,0.4917,0.6721,0.8719
891f2a675a3ffff,9,10,7,0.4024,0.5667,0.7729
891f2a675a7ffff,9,10,7,0.4423,0.6287,0.835
891f2a675abffff,9,10,7,0.4269,0.6097,0.8273
891f2a675afffff,9,10,7,0.4521,0.6399,0.8433
891f2a675b3ffff,9,10,7,0.4466,0.6357,0.8191
891f2a675b7ffff,9,10,7,0.49,0.6719,0.8599
891f2a675bbffff,9,10,7,0.4179,0.5806,0.7776
891f2a675c3ffff,9,10,7,0.3927,0.5773,0.7727
891f2a675c7ffff,9,10,7,0.4519,0.6267,0.825
891f2a675cbffff,9,10,7,0.4067,0.5789,0.7744
891f2a675cfffff,9,10,7,0.439,0.6226,0.8159
891f2a675d3ffff,9,10,7,0.5186,0.7037,0.9016
891f2a675d7ffff,9,10,7,0.5101,0.6754,0.88
891f2a675dbffff,9,10,7,0.4273,0.611,0.8149
891f2a67603ffff,9,10,7,0.2201,0.4007,0.6084
891f2a67607ffff,9,10,7,0.2201,0.4027,0.6041
891f2a6760bffff,9,10,7,0.1357,0.3104,0.5159
891f2a6760fffff,9,10,7,0.1841,0.3746,0.5757
891f2a67613ffff,9,10,7,0.2073,0.3939,0.5839
891f2a67617ffff,9,10,7,0.1553,0.3244,0.5433
891f2a6761bffff,9,10,7,0.2437,0.422,0.6234
891f2a67623ffff,9,10,7,0.2101,0.4011,0.5943
891f2a67627ffff,9,10,7,0.0873,0.2637,0.4579
891f2a6762bffff,9,10,7,0.1979,0.3556,0.5537
891f2a6762fffff,9,10,7,0.1266,0.2951,0.4946
891f2a67633ffff,9,10,7,0.175,0.3589,0.5569
891f2a67637ffff,9,10,7,0.1321,0.313,0.5139
891f2a6763bffff,9,10,7,0.1347,0.31,0.5129
891f2a67643ffff,9,10,7,0.1754,0.3431,0.533
891f2a67647ffff,9,10,7,0.1014,0.2709,0.4643
891f2a6764bffff,9,10,7,0.2787,0.4549,0.6621
891f2a6764fffff,9,10,7,0.2401,0.4219,0.6257
891f2a67653ffff,9,10,7,0.3069,0.489,0.6903
891f2a67657ffff,9,10,7,0.2181,0.4033,0.6024
891f2a6765bffff,9,10,7,0.3159,0.4834,0.6727
891f2a67663ffff,9,10,7,0.1369,0.3239,0.5323
891f2a67667ffff,9,10,7,0.1229,0.2896,0.4744
891f2a6766bffff,9,10,7,0.2374,0.4071,0.6066
891f2a6766fffff,9,10,7,0.1347,0.3171,0.5094
891f2a67673ffff,9,10,7,0.1127,0.2927,0.4914
891f2a67677ffff,9,10,7,0.071,0.2464,0.4411
891f2a6767bffff,9,10,7,0.2276,0.406,0.5857
891f2a67683ffff,9,10,7,0.2424,0.426,0.6224
891f2a67687ffff,9,10,7,0.2401,0.415,0.6183
891f2a6768bffff,9,10,7,0.2453,0.4211,0.6209
891f2a6768fffff,9,10,7,0.3183,0.5021,0.7089
891f2a67693ffff,9,10,7,0.3906,0.5754,0.7673
891f2a67697ffff,9,10,7,0.2093,0.3891,0.5921
891f2a6769bffff,9,10,7,0.318,0.5004,0.7044
891f2a676a3ffff,9,10,7,0.2223,0.3996,0.5881
891f2a676a7ffff,9,10,7,0.175,0.3623,0.5521
891f2a676abffff,9,10,7,0.1719,0.3503,0.5434
891f2a676afffff,9,10,7,0.1447,0.3311,0.5341
891f2a676b3ffff,9,10,7,0.2384,0.4384,0.6271
891f2a676b7ffff,9,10,7,0.1826,0.354,0.556
891f2a676bbffff,9,10,7,0.1969,0.3877,0.5843
891f2a676c3ffff,9,10,7,0.3937,0.5656,0.7513
891f2a676c7ffff,9,10,7,0.2903,0.4639,0.6699
891f2a676cbffff,9,10,7,0.4279,0.6116,0.8151
891f2a676cfffff,9,10,7,0.3343,0.5124,0.7094
891f2a676d3ffff,9,10,7,0.4751,0.6551,0.86
891f2a676d7ffff,9,10,7,0.3689,0.5583,0.7613
891f2a676dbffff,9,10,7,0.4833,0.672,0.8707
891f2a6c5a3ffff,9,10,3,0.4537,0.6433,0.8317
891f2a6c5a7ffff,9,10,5,0.3838,0.5714,0.7754
891f2a6c5b3ffff,9,10,4,0.4438,0.6365,0.8413
891f2a6c5b7ffff,9,10,7,0.4487,0.623,0.8186
891f2a6cc83ffff,9,10,2,0.3195,0.502,0.6825
891f2a6cc87ffff,9,10,2,0.441,0.625,0.838
891f2a6cc93ffff,9,10,7,0.3326,0.4994,0.7109
891f2a6cc97ffff,9,10,7,0.411,0.5983,0.7986
891f2a6cca3ffff,9,10,2,0.3595,0.5255,0.725
891f2a6cca7ffff,9,10,7,0.4441,0.6153,0.8204
891f2a6ccb3ffff,9,10,5,0.377,0.5518,0.7504
891f2a6ccb7ffff,9,10,7,0.4473,0.6277,0.8277
891f2a6cd03ffff,9,10,5,0.3262,0.501,0.6988
891f2a6cd07ffff,9,10,7,0.3747,0.5467,0.7437
891f2a6cd13ffff,9,10,7,0.3673,0.5594,0.7633
891f2a6cd17ffff,9,10,7,0.2591,0.451,0.6441
891f2a6cd1bffff,9,10,2,0.5405,0.7175,0.888
891f2a6cd23ffff,9,10,5,0.4452,0.626,0.8224
891f2a6cd27ffff,9,10,7,0.4981,0.679,0.8757
891f2a6cd2fffff,9,10,2,0.4625,0.6445,0.862
891f2a6cd33ffff,9,10,7,0.423,0.5997,0.8004
891f2a6cd37ffff,9,10,7,0.3906,0.5794,0.7894
891f2a6cd3bffff,9,10,2,0.4205,0.5995,0.7945
891f2a6cd83ffff,9,10,7,0.4213,0.6029,0.8119
891f2a6cd87ffff,9,10,7,0.4466,0.6324,0.8271
891f2a6cd8bffff,9,10,7,0.3676,0.5449,0.7354
891f2a6cd8fffff,9,10,7,0.4163,0.6043,0.7989
891f2a6cd93ffff,9,10,7,0.47,0.6456,0.8304
891f2a6cd97ffff,9,10,7,0.4559,0.6269,0.8177
891f2a6cd9bffff,9,10,7,0.344,0.5256,0.7263
891f2a6cda3ffff,9,10,7,0.3313,0.5204,0.7193
891f2a6cda7ffff,9,10,7,0.3487,0.5277,0.729
891f2a6cdabffff,9,10,7,0.3631,0.5477,0.7497
891f2a6cdafffff,9,10,7,0.4026,0.58,0.7857
891f2a6cdb3ffff,9,10,7,0.401,0.585,0.79
891f2a6cdb7ffff,9,10,7,0.3483,0.528,0.7257
891f2a6cdbbffff,9,10,7,0.3514,0.5377,0.7383
891f2a6cdc3ffff,9,10,5,0.3724,0.561,0.7744
891f2a6cdc7ffff,9,10,7,0.3197,0.4936,0.6901
891f2a6cdd3ffff,9,10,7,0.2884,0.4516,0.6547
891f2a6cdd7ffff,9,10,7,0.2371,0.4246,0.6301
891f2a6cddbffff,9,10,2,0.356,0.537,0.744
891f2a6e003ffff,9,10,7,0.3923,0.5713,0.7557
891f2a6e007ffff,9,10,7,0.3714,0.543,0.7479
891f2a6e00bffff,9,10,7,0.4767,0.6526,0.8424
891f2a6e00fffff,9,10,7,0.3956,0.5813,0.7723
891f2a6e013ffff,9,10,7,0.4246,0.6024,0.7954
891f2a6e017ffff,9,10,7,0.3717,0.5533,0.744
891f2a6e01bffff,9,10,7,0.3171,0.504,0.7064
891f2a6e023ffff,9,10,7,0.4404,0.6224,0.8137
891f2a6e027ffff,9,10,7,0.4719,0.6639,0.8434
891f2a6e02bffff,9,10,7,0.4069,0.5827,0.7893
891f2a6e02fffff,9,10,7,0.4657,0.642,0.8433
891f2a6e033ffff,9,10,7,0.3803,0.551,0.7487
891f2a6e037ffff,9,10,7,0.4286,0.6039,0.8089
891f2a6e03bffff,9,10,7,0.4524,0.6391,0.8319
891f2a6e047ffff,9,10,4,0.3488,0.541,0.7455
891f2a6e053ffff,9,10,3,0.3417,0.528,0.7267
891f2a6e057ffff,9,10,7,0.4376,0.62,0.8141
891f2a6e063ffff,9,10,6,0.356,0.5357,0.7388
891f2a6e067ffff,9,10,7,0.3904,0.5737,0.7803
